lexeme,sub_trait,subtrait_id
terlambat,c_self_discipline,26
mempersiapkan,c_self_discipline,26
bersiap,c_self_discipline,26
tak_lupa,c_self_discipline,26
tidak_lupa,c_self_discipline,26
gak_lupa,c_self_discipline,26
kaga_lupa,c_self_discipline,26
ini_pelajaran,c_self_discipline,26
peringatan,c_self_discipline,26
sumpah,c_self_discipline,26
bersumpah,c_self_discipline,26
janji,c_self_discipline,26
hapal,c_self_discipline,26
menghapal,c_self_discipline,26
mengingat,c_self_discipline,26
memposisikan,c_self_discipline,26
menempatkan_diri,c_self_discipline,26
udah_gue,c_self_discipline,26
dah_aku,c_self_discipline,26
sudah_saya,c_self_discipline,26
dah_w,c_self_discipline,26
pasti_akan,c_self_discipline,26
pengalaman,c_self_discipline,26
pengen_tau,c_self_discipline,26
pelajaran,c_self_discipline,26
jangka_panjang,c_self_discipline,26
gak_cape,c_self_discipline,26
kaga_cape,c_self_discipline,26
engga_cape,c_self_discipline,26
tidak_cape,c_self_discipline,26
ngeluhin,c_self_discipline,26
mengeluh,c_self_discipline,26
untung,c_self_discipline,26
salahku,c_self_discipline,26
akhirnya_setelah,c_self_discipline,26
aku_ada_di,c_self_discipline,26
aku_pengen_belajar,c_self_discipline,26
aku_ingin_belajar,c_self_discipline,26
aku_saat,c_self_discipline,26
aku_waktu,c_self_discipline,26
begitu_terus,c_self_discipline,26
konstan_melakukan_sesuatu,c_self_discipline,26
bisa_dong,c_self_discipline,26
dedikasi,c_self_discipline,26
disiplin,c_self_discipline,26
eh_sering_sih,c_self_discipline,26
gw_akan_bales,c_self_discipline,26
aku_akan_bales,c_self_discipline,26
saya_akan_balas,c_self_discipline,26
gw_dulu,c_self_discipline,26
aku_dulu,c_self_discipline,26
saya_dulu,c_self_discipline,26
gw_mah_sekarang,c_self_discipline,26
gw_pas_beli,c_self_discipline,26
saya_tiap_pesen,c_self_discipline,26
gw_udh_beli,c_self_discipline,26
harus_banyak_berlatih,c_self_discipline,26
harus_kita_syukuri,c_self_discipline,26
hmmmmmm,c_self_discipline,26
ini_alasan_saya,c_self_discipline,26
ini_biasanya,c_self_discipline,26
kami_berencana,c_self_discipline,26
kami_sudah_siapkan,c_self_discipline,26
kemarin,c_self_discipline,26
kembali_membuat,c_self_discipline,26
makanya_aku_selalu,c_self_discipline,26
memang_saya,c_self_discipline,26
menirukan,c_self_discipline,26
perbaiki_segera,c_self_discipline,26
rajin,c_self_discipline,26
sampai_sini,c_self_discipline,26
saya_dulu_begini,c_self_discipline,26
saya_fokusnya,c_self_discipline,26
saya_masih_menunggu,c_self_discipline,26
saya_mendapati,c_self_discipline,26
saya_sedang_merasakannya,c_self_discipline,26
saya_sepertinya_mengenali,c_self_discipline,26
selalu_saya_gagal,c_self_discipline,26
sering_mikir,c_self_discipline,26
tahun_lalu,c_self_discipline,26
tanggap,c_self_discipline,26
tetap_nulis,c_self_discipline,26
tp_gw_paling,c_self_discipline,26
untuk_pertama_kalinya,c_self_discipline,26
untung_saya,c_self_discipline,26
walaupun_saya,c_self_discipline,26
ya_masa_saya_tidak_tahu,c_self_discipline,26
saya_siap_untuk_dihubungi_dan_membantu,c_self_discipline,26
ntar_saya_kirimin,c_self_discipline,26
saya_siap_layani,c_self_discipline,26
fokus_saya,c_self_discipline,26
kemantapan_memilih,c_self_discipline,26
siap,c_self_discipline,26
tidak_dapat_kepastian,c_self_discipline,26
siap_bersinergi,c_self_discipline,26
tepati_janji,c_self_discipline,26
saya_bersiap,c_self_discipline,26
masih_mikirin,c_self_discipline,26
terfikir,c_self_discipline,26
meles_gue,c_self_discipline,26
gak_sukses,c_self_discipline,26
kaga_sukses,c_self_discipline,26
tidak_sukses,c_self_discipline,26
intropeksi,c_self_discipline,26
memperbaiki,c_self_discipline,26
ketauan,c_self_discipline,26
keliatan,c_self_discipline,26
kelihatan,c_self_discipline,26
negara_maju,c_self_discipline,26
diperketat,c_self_discipline,26
ditegaskan,c_self_discipline,26
tegas,c_self_discipline,26
hormati,c_self_discipline,26
hargai,c_self_discipline,26
menghargai,c_self_discipline,26
hasil,c_self_discipline,26
mungkin_khilaf,c_self_discipline,26
lupa,c_self_discipline,26
sehat,c_self_discipline,26
masa_depan,c_self_discipline,26
lebih_mantap,c_self_discipline,26
lebih_cocok,c_self_discipline,26
boleh_beda,c_self_discipline,26
berbeda,c_self_discipline,26
lebih_tau,c_self_discipline,26
diperkuat,c_self_discipline,26
lebih_aman,c_self_discipline,26
pembenaran,c_self_discipline,26
pembelaan,c_self_discipline,26
ketat,c_self_discipline,26
fondasi,c_self_discipline,26
tentu,c_self_discipline,26
terselamatkan,c_self_discipline,26
rahasia,c_self_discipline,26
bertanggung_jawab,c_self_discipline,26
sembarangan,c_self_discipline,26
tidak_sesuai,c_self_discipline,26
pembiayaan,c_self_discipline,26
bertugas,c_self_discipline,26
pelambatan,a_straightforwardness,8
lama,a_straightforwardness,8
tidak_setuju,a_straightforwardness,8
dikatakan,a_straightforwardness,8
diutarakan,a_straightforwardness,8
protes,a_straightforwardness,8
udh_saya_kasih,a_straightforwardness,8
sudah_diberikan,a_straightforwardness,8
kongkretnya,a_straightforwardness,8
kejelasannya,a_straightforwardness,8
nah_segitu_dulu,a_straightforwardness,8
menegaskan,a_straightforwardness,8
sebut,a_straightforwardness,8
mengutarakan,a_straightforwardness,8
kayak_begini,a_straightforwardness,8
seperti_ini,a_straightforwardness,8
sudah_jelas,a_straightforwardness,8
kejelasan,a_straightforwardness,8
udah_jelas,a_straightforwardness,8
ya_sudah,a_straightforwardness,8
mengakui,a_straightforwardness,8
sebutkan,a_straightforwardness,8
mengatakan,a_straightforwardness,8
kayak_gini,a_straightforwardness,8
kita_bisa_lihat,a_straightforwardness,8
penjelasan,a_straightforwardness,8
gitu_loo,a_straightforwardness,8
penekanan,a_straightforwardness,8
kabari,a_straightforwardness,8
memberi_kabar,a_straightforwardness,8
pantesan,a_straightforwardness,8
pantas_saja,a_straightforwardness,8
disingkirkan,a_straightforwardness,8
kasih_tau,a_straightforwardness,8
memberi_tau,a_straightforwardness,8
ngaku,a_straightforwardness,8
singgung,a_straightforwardness,8
bahas,a_straightforwardness,8
buktikan,a_straightforwardness,8
membuktikan,a_straightforwardness,8
maksudnya_seperti_itu,a_straightforwardness,8
menjelaskan,a_straightforwardness,8
benar2,a_straightforwardness,8
benar_sekali,a_straightforwardness,8
sangat_benar,a_straightforwardness,8
btw,a_straightforwardness,8
jujur,a_straightforwardness,8
apa_adanya,a_straightforwardness,8
opini,a_straightforwardness,8
pendapat,a_straightforwardness,8
kok,a_straightforwardness,8
penegasan,a_straightforwardness,8
terlihat_jelas,a_straightforwardness,8
makin_jelas,a_straightforwardness,8
menawarkan,a_straightforwardness,8
bilang_kami_hoax,a_straightforwardness,8
persetujuan,a_straightforwardness,8
setuju,a_straightforwardness,8
berpihak,a_straightforwardness,8
keberpihakan,a_straightforwardness,8
debat-debat,a_straightforwardness,8
berdebat,a_straightforwardness,8
saya_juga_tahu,a_straightforwardness,8
selalu_terbuka,a_straightforwardness,8
keterbukaan,a_straightforwardness,8
jelas_keliru,a_straightforwardness,8
menyalahkan,a_straightforwardness,8
keberpihakkannya,a_straightforwardness,8
tidak_rela,a_straightforwardness,8
knp_tidak_ada,a_straightforwardness,8
mempertanyakan,a_straightforwardness,8
paling_tidak,a_straightforwardness,8
tidak_ada_yang_salah,a_straightforwardness,8
memperlihatkan,a_straightforwardness,8
membenar2kan,a_straightforwardness,8
mengoreksi,a_straightforwardness,8
ngasih_tau,a_straightforwardness,8
memberi_tahu,a_straightforwardness,8
mahalan,a_straightforwardness,8
lebih_mahal,a_straightforwardness,8
menunjukkan,a_straightforwardness,8
saya_juga_sudah_baca,a_straightforwardness,8
suaranya_manaaaa?,a_straightforwardness,8
menyindir,a_straightforwardness,8
tidak_jelas,a_straightforwardness,8
menyampaikan_uneg2,a_straightforwardness,8
bercerita,a_straightforwardness,8
visi,a_straightforwardness,8
memiliki_pandangan,a_straightforwardness,8
laporkan,a_straightforwardness,8
melaporkan,a_straightforwardness,8
komplain,a_straightforwardness,8
bukan_soal,a_straightforwardness,8
menyangkal,a_straightforwardness,8
berpendapat,a_straightforwardness,8
emang,a_straightforwardness,8
memang,a_straightforwardness,8
harusnya_paham,a_straightforwardness,8
menyarankan,a_straightforwardness,8
diberitahukan,a_straightforwardness,8
kata_yang_biasa_saja,a_straightforwardness,8
berargumen,a_straightforwardness,8
justru,a_straightforwardness,8
bantah,a_straightforwardness,8
membantah,a_straightforwardness,8
buka_bukaan,a_straightforwardness,8
saya_sudah,a_straightforwardness,8
buka2an,a_straightforwardness,8
tp_gw_suka_ah,a_straightforwardness,8
tapi_saya_suka,a_straightforwardness,8
acaranya_bgst_banget,a_straightforwardness,8
acaranya_bangsat_banget,a_straightforwardness,8
ada_dong,a_straightforwardness,8
terbuka,a_straightforwardness,8
aduh_udah_deh,a_straightforwardness,8
ah_ini_lucu_banget,a_straightforwardness,8
ah_ternyata_ada,a_straightforwardness,8
akhirnya_saya_kembali,a_straightforwardness,8
aku_jg_gatau,a_straightforwardness,8
aku_juga_tidak_tahu,a_straightforwardness,8
aku_juga_emoh,a_straightforwardness,8
aku_juga_tidak,a_straightforwardness,8
paham,a_straightforwardness,8
amit_amit,a_straightforwardness,8
tidak_mau,a_straightforwardness,8
gak_mau,a_straightforwardness,8
gk_mau,a_straightforwardness,8
engga_mau,a_straightforwardness,8
kaga_mau,a_straightforwardness,8
jelek,a_straightforwardness,8
bagiku,a_straightforwardness,8
bagi_saya,a_straightforwardness,8
bagus_semua_gilaaak,a_straightforwardness,8
bagus_semua_gilak,a_straightforwardness,8
bagus_sih,a_straightforwardness,8
bangga_aku,a_straightforwardness,8
bangga_saya,a_straightforwardness,8
saya_bangga,a_straightforwardness,8
baru_ngeh,a_straightforwardness,8
baru_tau,a_straightforwardness,8
baru_tau_jg_gw,a_straightforwardness,8
baru_tau_juga_saya,a_straightforwardness,8
beginilah_nanti,a_straightforwardness,8
bejibun,a_straightforwardness,8
belum_boleh,a_straightforwardness,8
belum_pak,a_straightforwardness,8
bener_banget_ini,a_straightforwardness,8
bener_bgt_ini,a_straightforwardness,8
bener_dong,a_straightforwardness,8
bener_juga,a_straightforwardness,8
bener_juga_ya,a_straightforwardness,8
bermanfaat_banget,a_straightforwardness,8
betul_juga_ya,a_straightforwardness,8
betul_mas,a_straightforwardness,8
betul_sekali,a_straightforwardness,8
biar_tambah_bete_kan,a_straightforwardness,8
biasa_saja,a_straightforwardness,8
bisa_jadi,a_straightforwardness,8
blm_pernah_gw,a_straightforwardness,8
boleh_boleh_aja,a_straightforwardness,8
boleh,a_straightforwardness,8
bolelaaaa,a_straightforwardness,8
buagus2_buangettt,a_straightforwardness,8
bagus_bagus_banget,a_straightforwardness,8
bukaaan,a_straightforwardness,8
bukan_bukan,a_straightforwardness,8
bukan_saling_menyalahkan,a_straightforwardness,8
busuk,a_straightforwardness,8
ngatain,a_straightforwardness,8
butuh_kepala_dingin,a_straightforwardness,8
cukup_merugikan,a_straightforwardness,8
cuma_maksudnya,a_straightforwardness,8
damai,a_straightforwardness,8
menecegah_pertikaian,a_straightforwardness,8
dasar_berandal,a_straightforwardness,8
diselesaikan,a_straightforwardness,8
menyelesaikan,a_straightforwardness,8
nyelesaiin,a_straightforwardness,8
beresin,a_straightforwardness,8
duh_aslinya,a_straightforwardness,8
dulu_belinya_paket_hemat,a_straightforwardness,8
dulu_gak_pernah,a_straightforwardness,8
emang_beda_tipis,a_straightforwardness,8
emang_bukan,a_straightforwardness,8
emang_gw_pengen,a_straightforwardness,8
memang_saya_pingin,a_straightforwardness,8
emang_suka,a_straightforwardness,8
emg_gw_gak_mau_setuju,a_straightforwardness,8
emang_gak_setuju,a_straightforwardness,8
engga_dong,a_straightforwardness,8
tidak_dong,a_straightforwardness,8
kaga_dong,a_straightforwardness,8
gak_dong,a_straightforwardness,8
gk_dong,a_straightforwardness,8
engga_juga_ah,a_straightforwardness,8
gak_juga_ah,a_straightforwardness,8
engga_sih_buat_gw,a_straightforwardness,8
tidak_sih_buat_saya,a_straightforwardness,8
enggaa,a_straightforwardness,8
enggaaa,a_straightforwardness,8
enggak_papa,a_straightforwardness,8
gapapa,a_straightforwardness,8
gpp,a_straightforwardness,8
gakpapa,a_straightforwardness,8
gapa,a_straightforwardness,8
tapi_emang_bener,a_straightforwardness,8
ga_ada_niat,a_straightforwardness,8
ga_bisa_menyalahkan,a_straightforwardness,8
mencegah_perdebatan,a_straightforwardness,8
ga_suka_gapapa,a_straightforwardness,8
gajadi_ah,a_straightforwardness,8
gak_ada,a_straightforwardness,8
gak_bs,a_straightforwardness,8
gak_gitu_broooo,a_straightforwardness,8
gak_gitu_brooooo,a_straightforwardness,8
gak_inget,a_straightforwardness,8
gak_lucu_semua,a_straightforwardness,8
gak_segampang_itu,a_straightforwardness,8
gak_semua,a_straightforwardness,8
gak_setuju_gw,a_straightforwardness,8
gak_ya_gapapa,a_straightforwardness,8
gatau,a_straightforwardness,8
gausah,a_straightforwardness,8
gue_belum,a_straightforwardness,8
gue_doyan_suka_bgt,a_straightforwardness,8
aku_doyan_suka_banget,a_straightforwardness,8
saya_doyan_suka_banget,a_straightforwardness,8
gue_gakjadi,a_straightforwardness,8
saya_tidak_jadi,a_straightforwardness,8
gue_ngga_pernah,a_straightforwardness,8
gue_siap,a_straightforwardness,8
gw_aja,a_straightforwardness,8
gw_bahkan_gatau,a_straightforwardness,8
gw_bisa_paham,a_straightforwardness,8
gw_blm_mau,a_straightforwardness,8
gw_jg,a_straightforwardness,8
gw_justru_gamau,a_straightforwardness,8
gw_lupa,a_straightforwardness,8
gw_malah,a_straightforwardness,8
gw_percaya,a_straightforwardness,8
gw_pertama_kenal_dan_jatuh_cinta,a_straightforwardness,8
gw_tau,a_straightforwardness,8
hanya_warna_yang_berubah,a_straightforwardness,8
heeh,a_straightforwardness,8
hmmmm_menarique,a_straightforwardness,8
hooh,a_straightforwardness,8
hujan,a_straightforwardness,8
hujan_seharian,a_straightforwardness,8
inget_bgt,a_straightforwardness,8
bagus,a_straightforwardness,8
ini_bagus_banget_nih,a_straightforwardness,8
ini_tidak_tahu,a_straightforwardness,8
ini_juga_setuju,a_straightforwardness,8
ini_sering_sekali,a_straightforwardness,8
intinya_gw_bangga,a_straightforwardness,8
itu_benar,a_straightforwardness,8
itu_bukan,a_straightforwardness,8
itu_dia,a_straightforwardness,8
itu_gapapa,a_straightforwardness,8
itu_masih_bentar,a_straightforwardness,8
iya_bener_juga_yaaa,a_straightforwardness,8
iya_bener_juga_ya,a_straightforwardness,8
iya_gw_tau,a_straightforwardness,8
iya_aku_tau,a_straightforwardness,8
iya_saya_tau,a_straightforwardness,8
iya_ini_oke,a_straightforwardness,8
iya_iya,a_straightforwardness,8
iya_iya_percaya,a_straightforwardness,8
iyaaa,a_straightforwardness,8
ya,a_straightforwardness,8
iya,a_straightforwardness,8
ok,a_straightforwardness,8
jadi_gak_asik,a_straightforwardness,8
jadi_intinya,a_straightforwardness,8
jadi_ngga_seru,a_straightforwardness,8
jangan_begitu_dong_anda,a_straightforwardness,8
jangan_gitu_dong,a_straightforwardness,8
jangan_yang_ini,a_straightforwardness,8
jawaban_yang_benar,a_straightforwardness,8
jayapura_cerah,a_straightforwardness,8
juga_gapernah,a_straightforwardness,8
jujur_banget,a_straightforwardness,8
justru_kl_gw_gak,a_straightforwardness,8
justru_kalo_gw_gak,a_straightforwardness,8
justru_kalo_saya_tidak,a_straightforwardness,8
kaga,a_straightforwardness,8
engga,a_straightforwardness,8
gak,a_straightforwardness,8
gk,a_straightforwardness,8
kalo_aku_sih,a_straightforwardness,8
kalo_gw_sih,a_straightforwardness,8
kalo_ini_engga,a_straightforwardness,8
kalo_ini_gak,a_straightforwardness,8
kalo_ini_tidak,a_straightforwardness,8
kalo_itu_mah,a_straightforwardness,8
kalo_itu_udah,a_straightforwardness,8
kalo_saya_sih,a_straightforwardness,8
kalo_sempet,a_straightforwardness,8
kalo_keburu,a_straightforwardness,8
kan_memang_males,a_straightforwardness,8
kane,a_straightforwardness,8
enak,a_straightforwardness,8
karena_itu,a_straightforwardness,8
kebetulan_saya,a_straightforwardness,8
kerennya_ampun2an,a_straightforwardness,8
kerennya_ampun_ampunan,a_straightforwardness,8
kesepakatan_aja,a_straightforwardness,8
ketemu_sahabat_lama,a_straightforwardness,8
kurang_suka,a_straightforwardness,8
kusuka,a_straightforwardness,8
saya_suka,a_straightforwardness,8
aku_suka,a_straightforwardness,8
gw_suka,a_straightforwardness,8
lagi_seneng,a_straightforwardness,8
lah_iya_mirip,a_straightforwardness,8
lah_iyaaakk,a_straightforwardness,8
lah_iyak,a_straightforwardness,8
lah_iyakk,a_straightforwardness,8
lah_ngga_perlu,a_straightforwardness,8
lha_emg,a_straightforwardness,8
lha_kan,a_straightforwardness,8
lhaiyo,a_straightforwardness,8
lha_iya,a_straightforwardness,8
lho_gakpapa,a_straightforwardness,8
lho_gpp,a_straightforwardness,8
lho_tidak_apa_apa,a_straightforwardness,8
lucu_banget_lah,a_straightforwardness,8
lucu_juga,a_straightforwardness,8
lucu_sekali_itu,a_straightforwardness,8
lumayan_lengkap,a_straightforwardness,8
maaf_anda_siapa_ya,a_straightforwardness,8
maaf_belum_bisa,a_straightforwardness,8
maaf_blom_bisa,a_straightforwardness,8
maaf_gak_bisa,a_straightforwardness,8
maklum,a_straightforwardness,8
maksud_gw,a_straightforwardness,8
malah_ga_ada,a_straightforwardness,8
malah_tidak_ada,a_straightforwardness,8
masih_boleh,a_straightforwardness,8
masih_sama,a_straightforwardness,8
mau_donggg,a_straightforwardness,8
mau_dong,a_straightforwardness,8
mau_gak_mau,a_straightforwardness,8
mau_gk_mau,a_straightforwardness,8
mau_nda_mau,a_straightforwardness,8
mau_tidak_mau,a_straightforwardness,8
mau_kaga_mau,a_straightforwardness,8
memaklumi,a_straightforwardness,8
mengalah,a_straightforwardness,8
menyerah,a_straightforwardness,8
menghidar,a_straightforwardness,8
menurut_guaaa,a_straightforwardness,8
menurut_guaaaa,a_straightforwardness,8
menurut_gw,a_straightforwardness,8
menurut_aku,a_straightforwardness,8
menurut_saya,a_straightforwardness,8
meredam_konflik,a_straightforwardness,8
mencegah_konflik,a_straightforwardness,8
mirip_sih_ini,a_straightforwardness,8
mungkin_ada_benarnya,a_straightforwardness,8
nah_bagus,a_straightforwardness,8
nah_bener,a_straightforwardness,8
nah_betul,a_straightforwardness,8
nah_bener_kan,a_straightforwardness,8
nah_gitu_dong,a_straightforwardness,8
nah_seperti_itu_dong,a_straightforwardness,8
nah_ini_juga,a_straightforwardness,8
nah_kebetulan,a_straightforwardness,8
nah_yang_ini_oke,a_straightforwardness,8
nahh,a_straightforwardness,8
nahhh,a_straightforwardness,8
nahhhh,a_straightforwardness,8
naisss,a_straightforwardness,8
nampaknya_demikian,a_straightforwardness,8
nampaknya_hasil_yang_adil,a_straightforwardness,8
nampaknya_lebih_pas,a_straightforwardness,8
nampaknya_tidak,a_straightforwardness,8
nga_gitu_dong_hey,a_straightforwardness,8
ngga_ada_yang_tertarik,a_straightforwardness,8
ngga_boleh,a_straightforwardness,8
ngga_denger,a_straightforwardness,8
ngga_pengen,a_straightforwardness,8
ngga_sampe,a_straightforwardness,8
nggak_dong,a_straightforwardness,8
norak,a_straightforwardness,8
ogah_banget,a_straightforwardness,8
oh,a_straightforwardness,8
oh_pantes,a_straightforwardness,8
oiya_deng,a_straightforwardness,8
oiya_lupa,a_straightforwardness,8
ok_sip,a_straightforwardness,8
oke_banget_memang,a_straightforwardness,8
pada_akhirnya,a_straightforwardness,8
paling_gw_suka,a_straightforwardness,8
pantainya_bagus,a_straightforwardness,8
pantes,a_straightforwardness,8
pas_lagi_sering,a_straightforwardness,8
pasti_orang_pintar,a_straightforwardness,8
pastinya,a_straightforwardness,8
pernah_tapi_bukan_lupa,a_straightforwardness,8
persis,a_straightforwardness,8
rapih_dan_nyaman,a_straightforwardness,8
sah2_saja,a_straightforwardness,8
sah_sah_saja,a_straightforwardness,8
salah_mention,a_straightforwardness,8
salah_satunya_itu,a_straightforwardness,8
akhirnya,a_straightforwardness,8
gamasalah,a_straightforwardness,8
sama_sekali_gak_masalah,a_straightforwardness,8
sama_sekali_tidak_masalah,a_straightforwardness,8
sangat_bisa_dihindari,a_straightforwardness,8
saya_baru_paham,a_straightforwardness,8
saya_berpikirnya_begitu,a_straightforwardness,8
saya_hanya_numpang,a_straightforwardness,8
saya_juga,a_straightforwardness,8
saya_juga_pernah,a_straightforwardness,8
saya_kan_hanya,a_straightforwardness,8
saya_kenal,a_straightforwardness,8
saya_percaya,a_straightforwardness,8
saya_punya,a_straightforwardness,8
saya_punya_ide,a_straightforwardness,8
saya_tidak_mau_lagi,a_straightforwardness,8
sedikit,a_straightforwardness,8
sejujurnya_mulai_bosen,a_straightforwardness,8
sekarang_juga_masih,a_straightforwardness,8
sekarang_lagi_baca,a_straightforwardness,8
seyogyanya_demikian,a_straightforwardness,8
siap,a_straightforwardness,8
siiaapp,a_straightforwardness,8
sotoy_ah,a_straightforwardness,8
sotau,a_straightforwardness,8
sok_tau_ah,a_straightforwardness,8
sudah_ada,a_straightforwardness,8
sudah_tidak,a_straightforwardness,8
sudah_tidak_ada,a_straightforwardness,8
sudahlah,a_straightforwardness,8
menyudahi,a_straightforwardness,8
bangga,a_straightforwardness,8
tak_ada,a_straightforwardness,8
tidak_ada,a_straightforwardness,8
tak_terbendung_lagi,a_straightforwardness,8
tambah_deres,a_straightforwardness,8
tambah_lagi,a_straightforwardness,8
tapi_belum_mau,a_straightforwardness,8
tapi_kok_males,a_straightforwardness,8
konten,a_straightforwardness,8
tapik_gak_paham,a_straightforwardness,8
tapi_tidak_paham,a_straightforwardness,8
tepat_sekali,a_straightforwardness,8
terdapat_di,a_straightforwardness,8
terkadang,a_straightforwardness,8
kadang_kadang,a_straightforwardness,8
ternyata_banyak,a_straightforwardness,8
tidaaaaaak,a_straightforwardness,8
tidak,a_straightforwardness,8
tidak_juga,a_straightforwardness,8
tidak_terima,a_straightforwardness,8
tinggal_dilihat,a_straightforwardness,8
tp_kurang_tepat,a_straightforwardness,8
tapi_kurang_tepat,a_straightforwardness,8
tulisan_terbaru_saya,a_straightforwardness,8
tulus_lho_itu,a_straightforwardness,8
turut_bangga,a_straightforwardness,8
udah_itu_aja,a_straightforwardness,8
udah_kagak_lagi,a_straightforwardness,8
tidak_apa_apa,a_straightforwardness,8
udh_paling_bener,a_straightforwardness,8
untuk_menjalin_persahabatan,a_straightforwardness,8
untuk_menyejukkan_suasana,a_straightforwardness,8
untung_bukan,a_straightforwardness,8
usulan_saya_ini,a_straightforwardness,8
w_jg,a_straightforwardness,8
aku_juga,a_straightforwardness,8
wajar_juga,a_straightforwardness,8
ya_berarti_bener_dong,a_straightforwardness,8
iya_biarin,a_straightforwardness,8
ya_gak_bisa_dibandingin,a_straightforwardness,8
ya_tidak_bisa_dibandingin,a_straightforwardness,8
ya_gakpapa,a_straightforwardness,8
ya_tidak_apa_apa,a_straightforwardness,8
ya_gapapa,a_straightforwardness,8
ya_gausah,a_straightforwardness,8
ya_itulah,a_straightforwardness,8
ya_memang,a_straightforwardness,8
ya_mungkin,a_straightforwardness,8
ya_tentu_saja,a_straightforwardness,8
ya_udah,a_straightforwardness,8
ya_ya_ya,a_straightforwardness,8
iya_iya_iya,a_straightforwardness,8
"yahhhhh,_bener_lagi",a_straightforwardness,8
yah_bener_lagi,a_straightforwardness,8
yak_oke,a_straightforwardness,8
iya_oke,a_straightforwardness,8
oke_oke,a_straightforwardness,8
yang_waras_ngalah,a_straightforwardness,8
yep,a_straightforwardness,8
yoiii,a_straightforwardness,8
terlalu_banyak,a_straightforwardness,8
terlalu_sedikit,a_straightforwardness,8
itu_juga_iya,a_straightforwardness,8
sangat_aman,a_straightforwardness,8
sgt_kecil,a_straightforwardness,8
byk,a_straightforwardness,8
banyak,a_straightforwardness,8
loba,a_straightforwardness,8
tdk_mudah,a_straightforwardness,8
tidak_mudah,a_straightforwardness,8
sebesar2nya,a_straightforwardness,8
sebesar_besarnya,a_straightforwardness,8
paling_sedikit,a_straightforwardness,8
paling_mengenal,a_straightforwardness,8
jauh_lebih_baik,a_straightforwardness,8
saya_juga_kaget,a_straightforwardness,8
tidak_dukung,a_straightforwardness,8
satu2nya,a_straightforwardness,8
satu_satunya,a_straightforwardness,8
tdk_akan_berpaling,a_straightforwardness,8
tidak_akan_berpaling,a_straightforwardness,8
masih_cukup,a_straightforwardness,8
bikin_bingung,a_straightforwardness,8
sama_aja,a_straightforwardness,8
tidak_lucu,a_straightforwardness,8
ada_yg_salah,a_straightforwardness,8
berbeda,a_straightforwardness,8
beda,a_straightforwardness,8
lebih_galak,a_straightforwardness,8
udah_sering,a_straightforwardness,8
bukan,a_straightforwardness,8
agak_salah,a_straightforwardness,8
agak_benar,a_straightforwardness,8
tidak_logis,a_straightforwardness,8
keliatan_cape,a_straightforwardness,8
kacau,a_straightforwardness,8
tidak_benar,a_straightforwardness,8
sah2_aja,a_straightforwardness,8
makin_kenceng,a_straightforwardness,8
berhenti,a_straightforwardness,8
gak_harus,a_straightforwardness,8
tdk_pernah,a_straightforwardness,8
itu_dulu,a_straightforwardness,8
ga_tertarik,a_straightforwardness,8
gak_apa2,a_straightforwardness,8
kurang_kenceng,a_straightforwardness,8
bagus_banget,a_straightforwardness,8
sbnarnya,a_straightforwardness,8
sebenarnya,a_straightforwardness,8
tidak_dikenal,a_straightforwardness,8
masih_minim,a_straightforwardness,8
kurang_tepat,a_straightforwardness,8
yang_jelas,a_straightforwardness,8
beginilah_harusnya,a_straightforwardness,8
bukan_karena,a_straightforwardness,8
saya_siap,a_straightforwardness,8
apalagi_nanya,a_straightforwardness,8
gak_minat,a_straightforwardness,8
sudah_saya_jawab,a_straightforwardness,8
penjelasan_saya,a_straightforwardness,8
sangat_buruk,a_straightforwardness,8
penjelasannya_bagus,a_straightforwardness,8
sudah_pernah,a_straightforwardness,8
sama_seperti_kita,a_straightforwardness,8
lebih_pas,a_straightforwardness,8
gak_minat_nanya,a_straightforwardness,8
tidak_minat_bertanya,a_straightforwardness,8
klarifikasi,a_straightforwardness,8
tentu,a_straightforwardness,8
pernah_bahas,a_straightforwardness,8
itu_contoh,a_straightforwardness,8
saya_tidak_mendukung,a_straightforwardness,8
itu_musuh,a_straightforwardness,8
setegak2nya,a_straightforwardness,8
setegak_tegaknya,a_straightforwardness,8
itu_yg_saya_maksud,a_straightforwardness,8
tidak_perlu,a_straightforwardness,8
tidak_usah,a_straightforwardness,8
tidak_melakukan,a_straightforwardness,8
selama_ini,a_straightforwardness,8
sama_saja,a_straightforwardness,8
oh_gitu,a_straightforwardness,8
tidak_ada_hubungannya,a_straightforwardness,8
kontra,a_straightforwardness,8
masih_nyambung,a_straightforwardness,8
ya_engga_lah,a_straightforwardness,8
ya_tidak_lah,a_straightforwardness,8
yang_tenang,a_straightforwardness,8
paling_sering,a_straightforwardness,8
gak_masalah,a_straightforwardness,8
paling_nyata,a_straightforwardness,8
belum,a_straightforwardness,8
ga_sempet,a_straightforwardness,8
terlalu_luas,a_straightforwardness,8
iya_benar,a_straightforwardness,8
bukan_jaminan,a_straightforwardness,8
gak_perlu,a_straightforwardness,8
gak_lah,a_straightforwardness,8
seru_banget,a_straightforwardness,8
udah_lama,a_straightforwardness,8
baru_baca,a_straightforwardness,8
nah,a_straightforwardness,8
enak_bgt,a_straightforwardness,8
lagi_nyari,a_straightforwardness,8
gak_baik,a_straightforwardness,8
pekerjaan_mulia,a_straightforwardness,8
berkualitas,a_straightforwardness,8
sudah,a_straightforwardness,8
kompak_banget,a_straightforwardness,8
ga_kuat,a_straightforwardness,8
